"","name","case","taxonomy_id","taxonomy_lvl","kraken_assigned_reads","added_reads","new_est_reads","fraction_total_reads","group","sex","group_shuffle","name_rank","rank"
"218","Acidovorax carolinensis","26.unmapped",553814,"S",1129,15540,16669,0.000394782,"control","fem","control","Bacteria","superkingdom"
"219","Acidovorax carolinensis","28.unmapped",553814,"S",545,7522,8067,9.51e-05,"malt","fem","control","Proteobacteria","phylum"
"220","Acidovorax carolinensis","28.unmapped",553814,"S",545,7522,8067,9.51e-05,"malt","fem","control","Betaproteobacteria","class"
"221","Acidovorax carolinensis","28.unmapped",553814,"S",545,7522,8067,9.51e-05,"malt","fem","control","Acidovorax","genus"
"222","Acidovorax carolinensis","28.unmapped",553814,"S",545,7522,8067,9.51e-05,"malt","fem","control","Comamonadaceae","family"
"223","Acidovorax carolinensis","28.unmapped",553814,"S",545,7522,8067,9.51e-05,"malt","fem","control","cellular organisms","no rank"
"224","Acidovorax carolinensis","28.unmapped",553814,"S",545,7522,8067,9.51e-05,"malt","fem","control","Acidovorax carolinensis","species"
"225","Acidovorax carolinensis","28.unmapped",553814,"S",545,7522,8067,9.51e-05,"malt","fem","control","Burkholderiales","order"
"226","Acidovorax carolinensis","28.unmapped",553814,"S",545,7522,8067,9.51e-05,"malt","fem","control","Bacteria","superkingdom"
"227","Acidovorax carolinensis","29.unmapped",553814,"S",182,2094,2276,4.54e-05,"malt","fem","malt","Proteobacteria","phylum"
"228","Acidovorax carolinensis","29.unmapped",553814,"S",182,2094,2276,4.54e-05,"malt","fem","malt","Betaproteobacteria","class"
"229","Acidovorax carolinensis","29.unmapped",553814,"S",182,2094,2276,4.54e-05,"malt","fem","malt","Acidovorax","genus"
"230","Acidovorax carolinensis","29.unmapped",553814,"S",182,2094,2276,4.54e-05,"malt","fem","malt","Comamonadaceae","family"
"231","Acidovorax carolinensis","29.unmapped",553814,"S",182,2094,2276,4.54e-05,"malt","fem","malt","cellular organisms","no rank"
"232","Acidovorax carolinensis","29.unmapped",553814,"S",182,2094,2276,4.54e-05,"malt","fem","malt","Acidovorax carolinensis","species"
"233","Acidovorax carolinensis","29.unmapped",553814,"S",182,2094,2276,4.54e-05,"malt","fem","malt","Burkholderiales","order"
"234","Acidovorax carolinensis","29.unmapped",553814,"S",182,2094,2276,4.54e-05,"malt","fem","malt","Bacteria","superkingdom"
"235","Acidovorax carolinensis","22.unmapped",553814,"S",311,3821,4132,5.31e-05,"malt","male","control","Proteobacteria","phylum"
"236","Acidovorax carolinensis","22.unmapped",553814,"S",311,3821,4132,5.31e-05,"malt","male","control","Betaproteobacteria","class"
"237","Acidovorax carolinensis","22.unmapped",553814,"S",311,3821,4132,5.31e-05,"malt","male","control","Acidovorax","genus"
"238","Acidovorax carolinensis","22.unmapped",553814,"S",311,3821,4132,5.31e-05,"malt","male","control","Comamonadaceae","family"
"239","Acidovorax carolinensis","22.unmapped",553814,"S",311,3821,4132,5.31e-05,"malt","male","control","cellular organisms","no rank"
"240","Acidovorax carolinensis","22.unmapped",553814,"S",311,3821,4132,5.31e-05,"malt","male","control","Acidovorax carolinensis","species"
"241","Acidovorax carolinensis","22.unmapped",553814,"S",311,3821,4132,5.31e-05,"malt","male","control","Burkholderiales","order"
"242","Acidovorax carolinensis","22.unmapped",553814,"S",311,3821,4132,5.31e-05,"malt","male","control","Bacteria","superkingdom"
"243","Acidovorax carolinensis","20.unmapped",553814,"S",1242,13890,15132,0.000332268,"control","male","control","Proteobacteria","phylum"
"244","Acidovorax carolinensis","20.unmapped",553814,"S",1242,13890,15132,0.000332268,"control","male","control","Betaproteobacteria","class"
"245","Acidovorax carolinensis","20.unmapped",553814,"S",1242,13890,15132,0.000332268,"control","male","control","Acidovorax","genus"
"246","Acidovorax carolinensis","20.unmapped",553814,"S",1242,13890,15132,0.000332268,"control","male","control","Comamonadaceae","family"
"247","Acidovorax carolinensis","20.unmapped",553814,"S",1242,13890,15132,0.000332268,"control","male","control","cellular organisms","no rank"
"248","Acidovorax carolinensis","20.unmapped",553814,"S",1242,13890,15132,0.000332268,"control","male","control","Acidovorax carolinensis","species"
"249","Acidovorax carolinensis","20.unmapped",553814,"S",1242,13890,15132,0.000332268,"control","male","control","Burkholderiales","order"
"250","Acidovorax carolinensis","20.unmapped",553814,"S",1242,13890,15132,0.000332268,"control","male","control","Bacteria","superkingdom"
"251","Acidovorax carolinensis","19.unmapped",553814,"S",217,3218,3435,7.11e-05,"control","male","malt","Proteobacteria","phylum"
"252","Acidovorax carolinensis","19.unmapped",553814,"S",217,3218,3435,7.11e-05,"control","male","malt","Betaproteobacteria","class"
"253","Acidovorax carolinensis","19.unmapped",553814,"S",217,3218,3435,7.11e-05,"control","male","malt","Acidovorax","genus"
"254","Acidovorax carolinensis","19.unmapped",553814,"S",217,3218,3435,7.11e-05,"control","male","malt","Comamonadaceae","family"
"255","Acidovorax carolinensis","19.unmapped",553814,"S",217,3218,3435,7.11e-05,"control","male","malt","cellular organisms","no rank"
"256","Acidovorax carolinensis","19.unmapped",553814,"S",217,3218,3435,7.11e-05,"control","male","malt","Acidovorax carolinensis","species"
"257","Acidovorax carolinensis","19.unmapped",553814,"S",217,3218,3435,7.11e-05,"control","male","malt","Burkholderiales","order"
"258","Acidovorax carolinensis","19.unmapped",553814,"S",217,3218,3435,7.11e-05,"control","male","malt","Bacteria","superkingdom"
"259","Acidovorax carolinensis","21.unmapped",553814,"S",410,2510,2920,0.000211521,"malt","male","malt","Proteobacteria","phylum"
"260","Acidovorax carolinensis","21.unmapped",553814,"S",410,2510,2920,0.000211521,"malt","male","malt","Betaproteobacteria","class"
"261","Acidovorax carolinensis","21.unmapped",553814,"S",410,2510,2920,0.000211521,"malt","male","malt","Acidovorax","genus"
"262","Acidovorax carolinensis","21.unmapped",553814,"S",410,2510,2920,0.000211521,"malt","male","malt","Comamonadaceae","family"
"263","Acidovorax carolinensis","21.unmapped",553814,"S",410,2510,2920,0.000211521,"malt","male","malt","cellular organisms","no rank"
"264","Acidovorax carolinensis","21.unmapped",553814,"S",410,2510,2920,0.000211521,"malt","male","malt","Acidovorax carolinensis","species"
"265","Acidovorax carolinensis","21.unmapped",553814,"S",410,2510,2920,0.000211521,"malt","male","malt","Burkholderiales","order"
"266","Acidovorax carolinensis","21.unmapped",553814,"S",410,2510,2920,0.000211521,"malt","male","malt","Bacteria","superkingdom"
"267","Acidovorax carolinensis","24.unmapped",553814,"S",1807,14492,16299,0.000321992,"control","fem","control","Proteobacteria","phylum"
"268","Acidovorax carolinensis","24.unmapped",553814,"S",1807,14492,16299,0.000321992,"control","fem","control","Betaproteobacteria","class"
"269","Acidovorax carolinensis","24.unmapped",553814,"S",1807,14492,16299,0.000321992,"control","fem","control","Acidovorax","genus"
"270","Acidovorax carolinensis","24.unmapped",553814,"S",1807,14492,16299,0.000321992,"control","fem","control","Comamonadaceae","family"
"271","Acidovorax carolinensis","24.unmapped",553814,"S",1807,14492,16299,0.000321992,"control","fem","control","cellular organisms","no rank"
"272","Acidovorax carolinensis","24.unmapped",553814,"S",1807,14492,16299,0.000321992,"control","fem","control","Acidovorax carolinensis","species"
"273","Acidovorax carolinensis","24.unmapped",553814,"S",1807,14492,16299,0.000321992,"control","fem","control","Burkholderiales","order"
"274","Acidovorax carolinensis","24.unmapped",553814,"S",1807,14492,16299,0.000321992,"control","fem","control","Bacteria","superkingdom"
"275","Acidovorax ebreus","28.unmapped",721785,"S",14,4548,4562,5.4e-05,"malt","fem","control","Comamonadaceae","family"
"276","Acidovorax ebreus","28.unmapped",721785,"S",14,4548,4562,5.4e-05,"malt","fem","control","Betaproteobacteria","class"
"277","Acidovorax ebreus","28.unmapped",721785,"S",14,4548,4562,5.4e-05,"malt","fem","control","[Acidovorax] ebreus","species"
"278","Acidovorax ebreus","28.unmapped",721785,"S",14,4548,4562,5.4e-05,"malt","fem","control","Burkholderiales","order"
"279","Acidovorax ebreus","28.unmapped",721785,"S",14,4548,4562,5.4e-05,"malt","fem","control","Diaphorobacter","genus"
"280","Acidovorax ebreus","28.unmapped",721785,"S",14,4548,4562,5.4e-05,"malt","fem","control","Proteobacteria","phylum"
"281","Acidovorax ebreus","28.unmapped",721785,"S",14,4548,4562,5.4e-05,"malt","fem","control","Bacteria","superkingdom"
"282","Acidovorax ebreus","28.unmapped",721785,"S",14,4548,4562,5.4e-05,"malt","fem","control","cellular organisms","no rank"
"283","Acidovorax ebreus","24.unmapped",721785,"S",253,43814,44067,0.000870919,"control","fem","control","Comamonadaceae","family"
"284","Acidovorax ebreus","24.unmapped",721785,"S",253,43814,44067,0.000870919,"control","fem","control","Betaproteobacteria","class"
"285","Acidovorax ebreus","24.unmapped",721785,"S",253,43814,44067,0.000870919,"control","fem","control","[Acidovorax] ebreus","species"
"286","Acidovorax ebreus","24.unmapped",721785,"S",253,43814,44067,0.000870919,"control","fem","control","Burkholderiales","order"
"287","Acidovorax ebreus","24.unmapped",721785,"S",253,43814,44067,0.000870919,"control","fem","control","Diaphorobacter","genus"
"288","Acidovorax ebreus","24.unmapped",721785,"S",253,43814,44067,0.000870919,"control","fem","control","Proteobacteria","phylum"
"289","Acidovorax ebreus","24.unmapped",721785,"S",253,43814,44067,0.000870919,"control","fem","control","Bacteria","superkingdom"
"290","Acidovorax ebreus","24.unmapped",721785,"S",253,43814,44067,0.000870919,"control","fem","control","cellular organisms","no rank"
"291","Acidovorax ebreus","20.unmapped",721785,"S",68,15158,15226,0.000333981,"control","male","control","Comamonadaceae","family"
"292","Acidovorax ebreus","20.unmapped",721785,"S",68,15158,15226,0.000333981,"control","male","control","Betaproteobacteria","class"
"293","Acidovorax ebreus","20.unmapped",721785,"S",68,15158,15226,0.000333981,"control","male","control","[Acidovorax] ebreus","species"
"294","Acidovorax ebreus","20.unmapped",721785,"S",68,15158,15226,0.000333981,"control","male","control","Burkholderiales","order"
"295","Acidovorax ebreus","20.unmapped",721785,"S",68,15158,15226,0.000333981,"control","male","control","Diaphorobacter","genus"
"296","Acidovorax ebreus","20.unmapped",721785,"S",68,15158,15226,0.000333981,"control","male","control","Proteobacteria","phylum"
"297","Acidovorax ebreus","20.unmapped",721785,"S",68,15158,15226,0.000333981,"control","male","control","Bacteria","superkingdom"
"298","Acidovorax ebreus","20.unmapped",721785,"S",68,15158,15226,0.000333981,"control","male","control","cellular organisms","no rank"
"299","Acidovorax ebreus","21.unmapped",721785,"S",71,8677,8748,0.000633707,"malt","male","malt","Comamonadaceae","family"
"300","Acidovorax ebreus","21.unmapped",721785,"S",71,8677,8748,0.000633707,"malt","male","malt","Betaproteobacteria","class"
"301","Acidovorax ebreus","21.unmapped",721785,"S",71,8677,8748,0.000633707,"malt","male","malt","[Acidovorax] ebreus","species"
"302","Acidovorax ebreus","21.unmapped",721785,"S",71,8677,8748,0.000633707,"malt","male","malt","Burkholderiales","order"
"303","Acidovorax ebreus","21.unmapped",721785,"S",71,8677,8748,0.000633707,"malt","male","malt","Diaphorobacter","genus"
"304","Acidovorax ebreus","21.unmapped",721785,"S",71,8677,8748,0.000633707,"malt","male","malt","Proteobacteria","phylum"
"305","Acidovorax ebreus","21.unmapped",721785,"S",71,8677,8748,0.000633707,"malt","male","malt","Bacteria","superkingdom"
"306","Acidovorax ebreus","21.unmapped",721785,"S",71,8677,8748,0.000633707,"malt","male","malt","cellular organisms","no rank"
"307","Acidovorax ebreus","26.unmapped",721785,"S",32,9346,9378,0.000221797,"control","fem","control","Comamonadaceae","family"
"308","Acidovorax ebreus","26.unmapped",721785,"S",32,9346,9378,0.000221797,"control","fem","control","Betaproteobacteria","class"
"309","Acidovorax ebreus","26.unmapped",721785,"S",32,9346,9378,0.000221797,"control","fem","control","[Acidovorax] ebreus","species"
"310","Acidovorax ebreus","26.unmapped",721785,"S",32,9346,9378,0.000221797,"control","fem","control","Burkholderiales","order"
"311","Acidovorax ebreus","26.unmapped",721785,"S",32,9346,9378,0.000221797,"control","fem","control","Diaphorobacter","genus"
"312","Acidovorax ebreus","26.unmapped",721785,"S",32,9346,9378,0.000221797,"control","fem","control","Proteobacteria","phylum"
"313","Acidovorax ebreus","26.unmapped",721785,"S",32,9346,9378,0.000221797,"control","fem","control","Bacteria","superkingdom"
"314","Acidovorax ebreus","26.unmapped",721785,"S",32,9346,9378,0.000221797,"control","fem","control","cellular organisms","no rank"
"315","Acidovorax ebreus","25.unmapped",721785,"S",172,49657,49829,0.00123316,"control","fem","malt","Comamonadaceae","family"
"316","Acidovorax ebreus","25.unmapped",721785,"S",172,49657,49829,0.00123316,"control","fem","malt","Betaproteobacteria","class"
"317","Acidovorax ebreus","25.unmapped",721785,"S",172,49657,49829,0.00123316,"control","fem","malt","[Acidovorax] ebreus","species"
"318","Acidovorax ebreus","25.unmapped",721785,"S",172,49657,49829,0.00123316,"control","fem","malt","Burkholderiales","order"
"319","Acidovorax ebreus","25.unmapped",721785,"S",172,49657,49829,0.00123316,"control","fem","malt","Diaphorobacter","genus"
"320","Acidovorax ebreus","25.unmapped",721785,"S",172,49657,49829,0.00123316,"control","fem","malt","Proteobacteria","phylum"
"321","Acidovorax ebreus","25.unmapped",721785,"S",172,49657,49829,0.00123316,"control","fem","malt","Bacteria","superkingdom"
"322","Acidovorax ebreus","25.unmapped",721785,"S",172,49657,49829,0.00123316,"control","fem","malt","cellular organisms","no rank"
"323","Acidovorax sp. JS42","17.unmapped",232721,"S",40,9748,9788,0.000205527,"control","male","malt","Bacteria","superkingdom"
"324","Acidovorax sp. JS42","17.unmapped",232721,"S",40,9748,9788,0.000205527,"control","male","malt","Betaproteobacteria","class"
"325","Acidovorax sp. JS42","17.unmapped",232721,"S",40,9748,9788,0.000205527,"control","male","malt","Comamonadaceae","family"
"326","Acidovorax sp. JS42","17.unmapped",232721,"S",40,9748,9788,0.000205527,"control","male","malt","Proteobacteria","phylum"
"327","Acidovorax sp. JS42","17.unmapped",232721,"S",40,9748,9788,0.000205527,"control","male","malt","Burkholderiales","order"
"328","Acidovorax sp. JS42","17.unmapped",232721,"S",40,9748,9788,0.000205527,"control","male","malt","cellular organisms","no rank"
"329","Acidovorax sp. JS42","17.unmapped",232721,"S",40,9748,9788,0.000205527,"control","male","malt","unclassified Acidovorax","no rank"
"330","Acidovorax sp. JS42","17.unmapped",232721,"S",40,9748,9788,0.000205527,"control","male","malt","Acidovorax","genus"
"331","Acidovorax sp. JS42","17.unmapped",232721,"S",40,9748,9788,0.000205527,"control","male","malt","Acidovorax sp. JS42","species"
"332","Acidovorax sp. JS42","25.unmapped",232721,"S",69,14721,14790,0.000365666,"control","fem","malt","Bacteria","superkingdom"
"333","Acidovorax sp. JS42","25.unmapped",232721,"S",69,14721,14790,0.000365666,"control","fem","malt","Betaproteobacteria","class"
"334","Acidovorax sp. JS42","25.unmapped",232721,"S",69,14721,14790,0.000365666,"control","fem","malt","Comamonadaceae","family"
"335","Acidovorax sp. JS42","25.unmapped",232721,"S",69,14721,14790,0.000365666,"control","fem","malt","Proteobacteria","phylum"
"336","Acidovorax sp. JS42","25.unmapped",232721,"S",69,14721,14790,0.000365666,"control","fem","malt","Burkholderiales","order"
"337","Acidovorax sp. JS42","25.unmapped",232721,"S",69,14721,14790,0.000365666,"control","fem","malt","cellular organisms","no rank"
"338","Acidovorax sp. JS42","25.unmapped",232721,"S",69,14721,14790,0.000365666,"control","fem","malt","unclassified Acidovorax","no rank"
"339","Acidovorax sp. JS42","25.unmapped",232721,"S",69,14721,14790,0.000365666,"control","fem","malt","Acidovorax","genus"
"340","Acidovorax sp. JS42","25.unmapped",232721,"S",69,14721,14790,0.000365666,"control","fem","malt","Acidovorax sp. JS42","species"
"341","Acidovorax sp. JS42","27.unmapped",232721,"S",19,3815,3834,0.000205527,"malt","fem","malt","Bacteria","superkingdom"
"342","Acidovorax sp. JS42","27.unmapped",232721,"S",19,3815,3834,0.000205527,"malt","fem","malt","Betaproteobacteria","class"
"343","Acidovorax sp. JS42","27.unmapped",232721,"S",19,3815,3834,0.000205527,"malt","fem","malt","Comamonadaceae","family"
"344","Acidovorax sp. JS42","27.unmapped",232721,"S",19,3815,3834,0.000205527,"malt","fem","malt","Proteobacteria","phylum"
"345","Acidovorax sp. JS42","27.unmapped",232721,"S",19,3815,3834,0.000205527,"malt","fem","malt","Burkholderiales","order"
"346","Acidovorax sp. JS42","27.unmapped",232721,"S",19,3815,3834,0.000205527,"malt","fem","malt","cellular organisms","no rank"
"347","Acidovorax sp. JS42","27.unmapped",232721,"S",19,3815,3834,0.000205527,"malt","fem","malt","unclassified Acidovorax","no rank"
"348","Acidovorax sp. JS42","27.unmapped",232721,"S",19,3815,3834,0.000205527,"malt","fem","malt","Acidovorax","genus"
